id,name,market_cap,price,circular_supply,changes_24h,max_supply,url,hist_url,changes_1h,platform_symbol,name_notation,market_url,description,logo_url,logo_filepath,changes_7d,symbol,type,platform,volume_24h,volume_7d,volume_30d,created_at,is_deleted,modified_at,crypto_compare_symbol
59,Clams,14898553,5.48,2717355,6.46,"16,447,635 CLAM",https://coinmarketcap.com/currencies/clams/,https://coinmarketcap.com/currencies/clams/historical-data/?start=20171116&end=20171117,-0.5,,clams,https://coinmarketcap.com/currencies/clams/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/clams.png,/home/Alluminate/alluminate/media/logo/clams.png,18.26,CLAM,currency,,633358,,,2017-10-10,false,2017-11-17,
1210,KuCoin Shares,58834949,0.646232,91043076,-3.68,"181,043,076 KCS",https://coinmarketcap.com/currencies/kucoin-shares/,https://coinmarketcap.com/currencies/kucoin-shares/historical-data/?start=20171116&end=20171117,0.47,,kucoin-shares,https://coinmarketcap.com/currencies/kucoin-shares/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/kucoin-shares.png,/home/Alluminate/alluminate/media/logo/kucoin-shares.png,-4.25,KCS,currency,,723293,,,2017-10-25,false,2017-11-17,
1085,E4ROW,696918,0.164834,4228000,-0.5,"5,762,000 E4ROW",https://coinmarketcap.com/currencies/ether-for-the-rest-of-the-world/,https://coinmarketcap.com/currencies/ether-for-the-rest-of-the-world/historical-data/?start=20171116&end=20171117,,ETH,ether-for-the-rest-of-the-world,https://coinmarketcap.com/currencies/ether-for-the-rest-of-the-world/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/ether-for-the-rest-of-the-world.png,/home/Alluminate/alluminate/media/logo/ether-for-the-rest-of-the-world.png,125.97,E4ROW,asset,Ethereum,,,,2017-10-10,false,2017-11-17,
1322,Astro,0,1.87,,,"6,999,999 ASTRO",https://coinmarketcap.com/currencies/astro/,https://coinmarketcap.com/currencies/astro/historical-data/?start=20171116&end=20171117,-1.75,ETH,astro,https://coinmarketcap.com/currencies/astro/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/astro.png,/home/Alluminate/alluminate/media/logo/astro.png,,ASTRO,asset,Ethereum,287783,,,2017-11-16,false,2017-11-17,
868,GameLeagueCoin,0,0.007626,,,,https://coinmarketcap.com/currencies/gameleaguecoin/,https://coinmarketcap.com/currencies/gameleaguecoin/historical-data/?start=20171116&end=20171117,,,gameleaguecoin,https://coinmarketcap.com/currencies/gameleaguecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/gameleaguecoin.png,/home/Alluminate/alluminate/media/logo/gameleaguecoin.png,5.08,GML,currency,,,,,2017-10-10,false,2017-11-17,
439,Devcoin,193552,0.000013,15087507500,-23.17,,https://coinmarketcap.com/currencies/devcoin/,https://coinmarketcap.com/currencies/devcoin/historical-data/?start=20171116&end=20171117,0,,devcoin,https://coinmarketcap.com/currencies/devcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/devcoin.png,/home/Alluminate/alluminate/media/logo/devcoin.png,-77.13,DVC,currency,,518,,,2017-10-10,false,2017-11-17,
427,NetCoin,613601,0.00078,787126712,-5.77,,https://coinmarketcap.com/currencies/netcoin/,https://coinmarketcap.com/currencies/netcoin/historical-data/?start=20171116&end=20171117,-1.4,,netcoin,https://coinmarketcap.com/currencies/netcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/netcoin.png,/home/Alluminate/alluminate/media/logo/netcoin.png,1.61,NET,currency,,,,,2017-10-10,false,2017-11-17,
825,Royalties,0,0.061757,,5.2,"18,446,748,239 XRY",https://coinmarketcap.com/currencies/royalties/,https://coinmarketcap.com/currencies/royalties/historical-data/?start=20171116&end=20171117,-0.77,,royalties,https://coinmarketcap.com/currencies/royalties/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/royalties.png,/home/Alluminate/alluminate/media/logo/royalties.png,14.79,XRY,currency,,,,,2017-10-10,false,2017-11-17,
865,EggCoin,0,0.046141,,10.3,,https://coinmarketcap.com/currencies/eggcoin/,https://coinmarketcap.com/currencies/eggcoin/historical-data/?start=20171116&end=20171117,0.27,,eggcoin,https://coinmarketcap.com/currencies/eggcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/eggcoin.png,/home/Alluminate/alluminate/media/logo/eggcoin.png,56.86,EGG,currency,,,,,2017-10-10,false,2017-11-17,
816,Antimatter,0,0.000079,,5.22,,https://coinmarketcap.com/currencies/antimatter/,https://coinmarketcap.com/currencies/antimatter/historical-data/?start=20171116&end=20171117,-0.67,,antimatter,https://coinmarketcap.com/currencies/antimatter/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/antimatter.png,/home/Alluminate/alluminate/media/logo/antimatter.png,17.25,ANTX,currency,,,,,2017-10-10,false,2017-11-17,
839,Fonziecoin,0,0.000395,,31.52,,https://coinmarketcap.com/currencies/fonziecoin/,https://coinmarketcap.com/currencies/fonziecoin/historical-data/?start=20171116&end=20171117,-0.67,,fonziecoin,https://coinmarketcap.com/currencies/fonziecoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/fonziecoin.png,/home/Alluminate/alluminate/media/logo/fonziecoin.png,-2.41,FONZ,currency,,,,,2017-10-10,false,2017-11-17,
768,Aces,0,0.000211,,-2.07,,https://coinmarketcap.com/currencies/aces/,https://coinmarketcap.com/currencies/aces/historical-data/?start=20171116&end=20171117,-0.67,,aces,https://coinmarketcap.com/currencies/aces/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/aces.png,/home/Alluminate/alluminate/media/logo/aces.png,2.88,ACES,currency,,,,,2017-10-10,false,2017-11-17,
797,Xaucoin,0,0.023327,,0.52,,https://coinmarketcap.com/currencies/xaucoin/,https://coinmarketcap.com/currencies/xaucoin/historical-data/?start=20171116&end=20171117,-0.67,,xaucoin,https://coinmarketcap.com/currencies/xaucoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/xaucoin.png,/home/Alluminate/alluminate/media/logo/xaucoin.png,52.86,XAU,currency,,,,,2017-10-10,false,2017-11-17,
842,Opescoin,0,0.002135,,-1.97,,https://coinmarketcap.com/currencies/opescoin/,https://coinmarketcap.com/currencies/opescoin/historical-data/?start=20171116&end=20171117,-0.63,,opescoin,https://coinmarketcap.com/currencies/opescoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/opescoin.png,/home/Alluminate/alluminate/media/logo/opescoin.png,19.23,OPES,currency,,,,,2017-10-10,false,2017-11-17,
828,Digital Bulli...,0,0.004445,,5.61,"24,523,275 DBG",https://coinmarketcap.com/currencies/digital-bullion-gold/,https://coinmarketcap.com/currencies/digital-bullion-gold/historical-data/?start=20171116&end=20171117,,,digital-bullion-gold,https://coinmarketcap.com/currencies/digital-bullion-gold/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/digital-bullion-gold.png,/home/Alluminate/alluminate/media/logo/digital-bullion-gold.png,17.54,DBG,currency,,,,,2017-10-10,false,2017-11-17,
841,SoulCoin,0,0.000079,,,,https://coinmarketcap.com/currencies/soulcoin/,https://coinmarketcap.com/currencies/soulcoin/historical-data/?start=20171116&end=20171117,-0.67,,soulcoin,https://coinmarketcap.com/currencies/soulcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/soulcoin.png,/home/Alluminate/alluminate/media/logo/soulcoin.png,,SOUL,currency,,,,,2017-10-10,false,2017-11-17,
830,Happy Creator...,0,0.000712,,87.37,,https://coinmarketcap.com/currencies/happy-creator-coin/,https://coinmarketcap.com/currencies/happy-creator-coin/historical-data/?start=20171116&end=20171117,-0.67,,happy-creator-coin,https://coinmarketcap.com/currencies/happy-creator-coin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/happy-creator-coin.png,/home/Alluminate/alluminate/media/logo/happy-creator-coin.png,92.35,HCC,currency,,766,,,2017-10-10,false,2017-11-17,
818,DarkLisk,0,0.000712,,-5.24,"17,888,425 DISK",https://coinmarketcap.com/currencies/darklisk/,https://coinmarketcap.com/currencies/darklisk/historical-data/?start=20171116&end=20171117,-0.67,,darklisk,https://coinmarketcap.com/currencies/darklisk/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/darklisk.png,/home/Alluminate/alluminate/media/logo/darklisk.png,17.14,DISK,currency,,,,,2017-10-10,false,2017-11-17,
876,OmiseGO,747230055,7.32,102042552,-1.15,"140,245,398 OMG",https://coinmarketcap.com/currencies/omisego/,https://coinmarketcap.com/currencies/omisego/historical-data/?start=20171116&end=20171117,-1.03,ETH,omisego,https://coinmarketcap.com/currencies/omisego/#markets,"OmiseGO is building a decentralized exchange, liquidity provider mechanism, clearinghouse messaging network, and asset-backed blockchain gateway. OmiseGO is not owned by any single one party. Instead, it is an open distributed network of validators which enforce behavior of all participants. It uses the mechanism of a protocol token to create a proof-of-stake blockchain to enable enforcement of market activity amongst participants. Owning OMG tokens buys the right to validate this blockchain, within its consensus rules. Transaction fees on the network including payment, interchange, trading, and clearinghouse use, are given to non-faulty validators who enforce bonded contract states. The token will have value derived from the fees derived from this network, with the obligation/cost of providing validation to its users. OmiseGO (OMG) is the Plasma decentralized exchange, hosting an open-source digital wallet platform from Omise, connecting mainstream payments, cross-border remittances, and much more. Fiat & crypto-friendly, cross-chain compatible, Ethereum-powered, and built on plasma.io.",https://files.coinmarketcap.com/static/img/coins/32x32/omisego.png,/home/Alluminate/alluminate/media/logo/omisego.png,1.1,OMG,asset,Ethereum,23512000,,,2017-10-10,false,2017-11-17,
1143,Ergo,0,7.92,,1.38,"10,000,000 EFYT",https://coinmarketcap.com/currencies/ergo/,https://coinmarketcap.com/currencies/ergo/historical-data/?start=20171116&end=20171117,-0.18,WAVES,ergo,https://coinmarketcap.com/currencies/ergo/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/ergo.png,/home/Alluminate/alluminate/media/logo/ergo.png,-7.4,EFYT,asset,Waves,,,,2017-10-10,false,2017-11-17,
1129,OX Fina,0,0.000237,,43.37,"501,237,839 OX",https://coinmarketcap.com/currencies/ox-fina/,https://coinmarketcap.com/currencies/ox-fina/historical-data/?start=20171116&end=20171117,-0.61,ETH,ox-fina,https://coinmarketcap.com/currencies/ox-fina/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/ox-fina.png,/home/Alluminate/alluminate/media/logo/ox-fina.png,-92.16,OX,asset,Ethereum,10635,,,2017-10-10,false,2017-11-17,
1141,TeslaCoilCoin,0,3.32,,105.44,"100,000,000 TESLA",https://coinmarketcap.com/currencies/teslacoilcoin/,https://coinmarketcap.com/currencies/teslacoilcoin/historical-data/?start=20171116&end=20171117,-0.77,OMNI,teslacoilcoin,https://coinmarketcap.com/currencies/teslacoilcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/teslacoilcoin.png,/home/Alluminate/alluminate/media/logo/teslacoilcoin.png,208.02,TESLA,asset,Omni,2959,,,2017-10-10,false,2017-11-17,
1241,Red Pulse,24345925,0.044807,543348500,-1.56,"1,358,371,250 RPX",https://coinmarketcap.com/currencies/red-pulse/,https://coinmarketcap.com/currencies/red-pulse/historical-data/?start=20171116&end=20171117,-2.88,NEO,red-pulse,https://coinmarketcap.com/currencies/red-pulse/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/red-pulse.png,/home/Alluminate/alluminate/media/logo/red-pulse.png,-1.94,RPX,asset,NEO,962144,,,2017-10-31,false,2017-11-17,
970,Swarm City,9762905,1.27,7715942,2.62,,https://coinmarketcap.com/currencies/swarm-city/,https://coinmarketcap.com/currencies/swarm-city/historical-data/?start=20171116&end=20171117,-1.28,ETH,swarm-city,https://coinmarketcap.com/currencies/swarm-city/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/swarm-city.png,/home/Alluminate/alluminate/media/logo/swarm-city.png,10.26,SWT,asset,Ethereum,31157,,,2017-10-10,false,2017-11-17,
1018,bitUSD,4251940,0.969691,4384840,0.76,,https://coinmarketcap.com/currencies/bitusd/,https://coinmarketcap.com/currencies/bitusd/historical-data/?start=20171116&end=20171117,5.25,BTS,bitusd,https://coinmarketcap.com/currencies/bitusd/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bitusd.png,/home/Alluminate/alluminate/media/logo/bitusd.png,-0.59,BITUSD,asset,BitShares,372756,,,2017-10-10,false,2017-11-17,
1229,Ethereum Lite,0,0.077686,,-15.23,"1,000,000 ELITE",https://coinmarketcap.com/currencies/ethereum-lite/,https://coinmarketcap.com/currencies/ethereum-lite/historical-data/?start=20171116&end=20171117,-15.51,ETH,ethereum-lite,https://coinmarketcap.com/currencies/ethereum-lite/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/ethereum-lite.png,/home/Alluminate/alluminate/media/logo/ethereum-lite.png,-15.59,ELITE,asset,Ethereum,2266,,,2017-10-27,false,2017-11-17,
793,VegasCoin,0,0.000592,,340.57,,https://coinmarketcap.com/currencies/vegascoin/,https://coinmarketcap.com/currencies/vegascoin/historical-data/?start=20171116&end=20171117,0.33,,vegascoin,https://coinmarketcap.com/currencies/vegascoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/vegascoin.png,/home/Alluminate/alluminate/media/logo/vegascoin.png,,VGC,currency,,,,,2017-10-10,false,2017-11-17,
1022,NEVERDIE,2273707,0.055451,41004200,-2.27,"400,000,000 NDC",https://coinmarketcap.com/currencies/neverdie/,https://coinmarketcap.com/currencies/neverdie/historical-data/?start=20171116&end=20171117,-0.39,ETH,neverdie,https://coinmarketcap.com/currencies/neverdie/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/neverdie.png,/home/Alluminate/alluminate/media/logo/neverdie.png,-11.37,NDC,asset,Ethereum,2038,,,2017-10-10,false,2017-11-17,
691,XTD Coin,0,0.000077,,2.5,,https://coinmarketcap.com/currencies/xtd-coin/,https://coinmarketcap.com/currencies/xtd-coin/historical-data/?start=20171116&end=20171117,,,xtd-coin,https://coinmarketcap.com/currencies/xtd-coin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/xtd-coin.png,/home/Alluminate/alluminate/media/logo/xtd-coin.png,1.62,XTD,currency,,,,,2017-10-10,false,2017-11-17,
754,MarxCoin,0,0.001028,,22.54,"49,312,080 MARX",https://coinmarketcap.com/currencies/marxcoin/,https://coinmarketcap.com/currencies/marxcoin/historical-data/?start=20171116&end=20171117,-0.68,,marxcoin,https://coinmarketcap.com/currencies/marxcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/marxcoin.png,/home/Alluminate/alluminate/media/logo/marxcoin.png,16.05,MARX,currency,,,,,2017-10-10,false,2017-11-17,
739,Bubble,0,0.028071,,-14.66,"768,753 BUB",https://coinmarketcap.com/currencies/bubble/,https://coinmarketcap.com/currencies/bubble/historical-data/?start=20171116&end=20171117,-0.63,,bubble,https://coinmarketcap.com/currencies/bubble/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bubble.png,/home/Alluminate/alluminate/media/logo/bubble.png,-12.88,BUB,currency,,,,,2017-10-10,false,2017-11-17,
1107,BTCDragon,3218,0.007982,403189,,"1,000,000 DRAGON",https://coinmarketcap.com/currencies/btcdragon/,https://coinmarketcap.com/currencies/btcdragon/historical-data/?start=20171016&end=20171017,,BURST,btcdragon,https://coinmarketcap.com/currencies/btcdragon/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/btcdragon.png,/home/ubuntu/Desktop/Ideas2it/Datascience/Alluminate/media/logo/btcdragon.png,,DRAGON,asset,Burst,,,,2017-10-10,true,2017-10-10,
1014,OracleChain,10076430,0.335881,30000000,-9.47,,https://coinmarketcap.com/currencies/oraclechain/,https://coinmarketcap.com/currencies/oraclechain/historical-data/?start=20171116&end=20171117,0.7,BTS,oraclechain,https://coinmarketcap.com/currencies/oraclechain/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/oraclechain.png,/home/Alluminate/alluminate/media/logo/oraclechain.png,40.36,OCT,asset,BitShares,2771,,,2017-10-10,false,2017-11-17,
1080,Bitpark Coin,1103085,0.014708,75000000,50.64,"100,000,000 BPC",https://coinmarketcap.com/currencies/bitpark-coin/,https://coinmarketcap.com/currencies/bitpark-coin/historical-data/?start=20171116&end=20171117,-35.28,ETH,bitpark-coin,https://coinmarketcap.com/currencies/bitpark-coin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bitpark-coin.png,/home/Alluminate/alluminate/media/logo/bitpark-coin.png,34,BPC,asset,Ethereum,1954,,,2017-10-10,false,2017-11-17,
1139,Blockchain Index,0,1.95,,-16.11,"367,545 BLX",https://coinmarketcap.com/currencies/blockchain-index/,https://coinmarketcap.com/currencies/blockchain-index/historical-data/?start=20171116&end=20171117,-0.4,ETH,blockchain-index,https://coinmarketcap.com/currencies/blockchain-index/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/blockchain-index.png,/home/Alluminate/alluminate/media/logo/blockchain-index.png,20.55,BLX,asset,Ethereum,,,,2017-10-10,false,2017-11-17,
1117,Crystal Clear,0,0.355769,,-28.03,"10,000,000 CCT",https://coinmarketcap.com/currencies/crystal-clear/,https://coinmarketcap.com/currencies/crystal-clear/historical-data/?start=20171116&end=20171117,-0.43,ETH,crystal-clear,https://coinmarketcap.com/currencies/crystal-clear/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/crystal-clear.png,/home/Alluminate/alluminate/media/logo/crystal-clear.png,-26.01,CCT,asset,Ethereum,7410,,,2017-10-10,false,2017-11-17,
1133,KexCoin,0,18.98,,894.16,"10,000,000 KEXCOIN",https://coinmarketcap.com/currencies/kexcoin/,https://coinmarketcap.com/currencies/kexcoin/historical-data/?start=20171116&end=20171117,0.9,BTS,kexcoin,https://coinmarketcap.com/currencies/kexcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/kexcoin.png,/home/Alluminate/alluminate/media/logo/kexcoin.png,12.46,KEXCOIN,asset,BitShares,1035,,,2017-10-10,false,2017-11-17,
1153,AMIS,0,2739.32,,786.61,"20,000,000 AMIS",https://coinmarketcap.com/currencies/amis/,https://coinmarketcap.com/currencies/amis/historical-data/?start=20171116&end=20171117,-0.4,ETH,amis,https://coinmarketcap.com/currencies/amis/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/amis.png,/home/Alluminate/alluminate/media/logo/amis.png,-65.4,AMIS,asset,Ethereum,,,,2017-10-10,true,2017-11-17,
1152,HODL Bucks,0,0.055036,,-10.26,"2,000,000 HDLB",https://coinmarketcap.com/currencies/hodl-bucks/,https://coinmarketcap.com/currencies/hodl-bucks/historical-data/?start=20171116&end=20171117,-0.67,ETH,hodl-bucks,https://coinmarketcap.com/currencies/hodl-bucks/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/hodl-bucks.png,/home/Alluminate/alluminate/media/logo/hodl-bucks.png,-30.11,HDLB,asset,Ethereum,,,,2017-10-10,false,2017-11-17,
227,Sexcoin,2703608,0.021597,125181520,2.4,,https://coinmarketcap.com/currencies/sexcoin/,https://coinmarketcap.com/currencies/sexcoin/historical-data/?start=20171116&end=20171117,-0.91,,sexcoin,https://coinmarketcap.com/currencies/sexcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/sexcoin.png,/home/Alluminate/alluminate/media/logo/sexcoin.png,6.81,SXC,currency,,8774,,,2017-10-10,false,2017-11-17,
432,FuelCoin,329437,0.003242,101614002,3.67,,https://coinmarketcap.com/currencies/fuelcoin/,https://coinmarketcap.com/currencies/fuelcoin/historical-data/?start=20171116&end=20171117,-0.67,,fuelcoin,https://coinmarketcap.com/currencies/fuelcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/fuelcoin.png,/home/Alluminate/alluminate/media/logo/fuelcoin.png,-24.95,FC2,currency,,,,,2017-10-10,false,2017-11-17,
460,Truckcoin,229681,0.001498,153363745,11.14,,https://coinmarketcap.com/currencies/truckcoin/,https://coinmarketcap.com/currencies/truckcoin/historical-data/?start=20171116&end=20171117,-0.38,,truckcoin,https://coinmarketcap.com/currencies/truckcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/truckcoin.png,/home/Alluminate/alluminate/media/logo/truckcoin.png,47.52,TRK,currency,,,,,2017-10-10,false,2017-11-17,
733,AsicCoin,0,0.000648,,174.7,,https://coinmarketcap.com/currencies/asiccoin/,https://coinmarketcap.com/currencies/asiccoin/historical-data/?start=20171116&end=20171117,372.92,,asiccoin,https://coinmarketcap.com/currencies/asiccoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/asiccoin.png,/home/Alluminate/alluminate/media/logo/asiccoin.png,428.5,ASC,currency,,709,,,2017-10-10,false,2017-11-17,
702,NamoCoin,0,0.000184,,22.29,"560,211,620 NAMO",https://coinmarketcap.com/currencies/namocoin/,https://coinmarketcap.com/currencies/namocoin/historical-data/?start=20171116&end=20171117,-7.74,,namocoin,https://coinmarketcap.com/currencies/namocoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/namocoin.png,/home/Alluminate/alluminate/media/logo/namocoin.png,16.6,NAMO,currency,,641,,,2017-10-10,false,2017-11-17,
514,BigUp,169742,0.00008,2115488567,-1.91,,https://coinmarketcap.com/currencies/bigup/,https://coinmarketcap.com/currencies/bigup/historical-data/?start=20171116&end=20171117,-0.43,,bigup,https://coinmarketcap.com/currencies/bigup/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/bigup.png,/home/Alluminate/alluminate/media/logo/bigup.png,-15.45,BIGUP,currency,,,,,2017-10-10,false,2017-11-17,
6,Dash,3242761473,421.46,7694169,0.55,"18,900,000 DASH",https://coinmarketcap.com/currencies/dash/,https://coinmarketcap.com/currencies/dash/historical-data/?start=20171116&end=20171117,0.1,,dash,https://coinmarketcap.com/currencies/dash/#markets,"Dash is a Scrypt-based fork of LiteCoin. It was originally released as XCoin, then rebranded as Darkcoin before being rebranded again as Dash. Dash developers created several novel blockchain technologies, including a unique hashing algorithm that resists ASIC Mining. It is a privacy-centric cryptocurrency with native transaction mixing capabilities. Users can decide which transactions they want to make untraceable by sending them through the mixing protocol. All other transactions are pseudo anonymous, but still encrypted using the relative security of a blockchain hashing algorithm. ???Dash also features a two-tier hierarchy of nodes that enables instant transaction confirmation",https://files.coinmarketcap.com/static/img/coins/32x32/dash.png,/home/Alluminate/alluminate/media/logo/dash.png,28.48,DASH,currency,,103307000,,,2017-10-10,false,2017-11-17,
796,Global Busine...,0,0.000158,,5.29,"900,096,049 GBRC",https://coinmarketcap.com/currencies/global-business-revolution/,https://coinmarketcap.com/currencies/global-business-revolution/historical-data/?start=20171116&end=20171117,-0.67,,global-business-revolution,https://coinmarketcap.com/currencies/global-business-revolution/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/global-business-revolution.png,/home/Alluminate/alluminate/media/logo/global-business-revolution.png,17.11,GBRC,currency,,,,,2017-10-10,false,2017-11-17,
1150,STEX,0,0.140115,,-1.49,"100,000,000 STEX",https://coinmarketcap.com/currencies/stex/,https://coinmarketcap.com/currencies/stex/historical-data/?start=20171116&end=20171117,-0.07,NXT,stex,https://coinmarketcap.com/currencies/stex/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/stex.png,/home/Alluminate/alluminate/media/logo/stex.png,8.08,STEX,asset,Nxt,5999,,,2017-10-10,false,2017-11-17,
723,LandCoin,0,0.003527,,14.52,"19,003,881,978 LDCN",https://coinmarketcap.com/currencies/landcoin/,https://coinmarketcap.com/currencies/landcoin/historical-data/?start=20171116&end=20171117,-4.36,,landcoin,https://coinmarketcap.com/currencies/landcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/landcoin.png,/home/Alluminate/alluminate/media/logo/landcoin.png,199.52,LDCN,currency,,2587,,,2017-10-10,false,2017-11-17,
705,Huncoin,0,0.001581,,-15.83,"23,288,760 HNC",https://coinmarketcap.com/currencies/huncoin/,https://coinmarketcap.com/currencies/huncoin/historical-data/?start=20171116&end=20171117,-0.77,,huncoin,https://coinmarketcap.com/currencies/huncoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/huncoin.png,/home/Alluminate/alluminate/media/logo/huncoin.png,-25.22,HNC,currency,,,,,2017-10-10,false,2017-11-17,
798,GanjaCoin,0,0.023722,,,"5,036,176 MRJA",https://coinmarketcap.com/currencies/ganjacoin/,https://coinmarketcap.com/currencies/ganjacoin/historical-data/?start=20171116&end=20171117,-0.67,,ganjacoin,https://coinmarketcap.com/currencies/ganjacoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/ganjacoin.png,/home/Alluminate/alluminate/media/logo/ganjacoin.png,-21.9,MRJA,currency,,767,,,2017-10-10,false,2017-11-17,
861,DeltaCredits,0,0.133568,,3.81,,https://coinmarketcap.com/currencies/deltacredits/,https://coinmarketcap.com/currencies/deltacredits/historical-data/?start=20171116&end=20171117,,,deltacredits,https://coinmarketcap.com/currencies/deltacredits/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/deltacredits.png,/home/Alluminate/alluminate/media/logo/deltacredits.png,-23.09,DCRE,currency,,,,,2017-10-10,false,2017-11-17,
860,X2,0,0.000078,,3.57,,https://coinmarketcap.com/currencies/x2/,https://coinmarketcap.com/currencies/x2/historical-data/?start=20171116&end=20171117,,,x2,https://coinmarketcap.com/currencies/x2/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/x2.png,/home/Alluminate/alluminate/media/logo/x2.png,-37.66,X2,currency,,,,,2017-10-10,false,2017-11-17,
850,Mavro,0,0.009475,,2.57,"15,005,722 MAVRO",https://coinmarketcap.com/currencies/mavro/,https://coinmarketcap.com/currencies/mavro/historical-data/?start=20171116&end=20171117,,,mavro,https://coinmarketcap.com/currencies/mavro/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/mavro.png,/home/Alluminate/alluminate/media/logo/mavro.png,14.13,MAVRO,currency,,,,,2017-10-10,false,2017-11-17,
824,KashhCoin,0,0.00002,,17.5,,https://coinmarketcap.com/currencies/kashhcoin/,https://coinmarketcap.com/currencies/kashhcoin/historical-data/?start=20171116&end=20171117,,,kashhcoin,https://coinmarketcap.com/currencies/kashhcoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/kashhcoin.png,/home/Alluminate/alluminate/media/logo/kashhcoin.png,11.86,KASHH,currency,,,,,2017-10-10,false,2017-11-17,
843,TrickyCoin,0,0.012174,,5.19,,https://coinmarketcap.com/currencies/trickycoin/,https://coinmarketcap.com/currencies/trickycoin/historical-data/?start=20171116&end=20171117,,,trickycoin,https://coinmarketcap.com/currencies/trickycoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/trickycoin.png,/home/Alluminate/alluminate/media/logo/trickycoin.png,56.78,TRICK,currency,,,,,2017-10-10,false,2017-11-17,
862,TeraCoin,0,0.000065,,,"92,233,720,369 TERA",https://coinmarketcap.com/currencies/teracoin/,https://coinmarketcap.com/currencies/teracoin/historical-data/?start=20171116&end=20171117,,,teracoin,https://coinmarketcap.com/currencies/teracoin/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/teracoin.png,/home/Alluminate/alluminate/media/logo/teracoin.png,,TERA,currency,,,,,2017-10-10,false,2017-11-17,
833,Clinton,0,0.00873,,,,https://coinmarketcap.com/currencies/clinton/,https://coinmarketcap.com/currencies/clinton/historical-data/?start=20171116&end=20171117,,,clinton,https://coinmarketcap.com/currencies/clinton/#markets,,https://files.coinmarketcap.com/static/img/coins/32x32/clinton.png,/home/Alluminate/alluminate/media/logo/clinton.png,9.6,CLINT,currency,,,,,2017-10-10,false,2017-11-17,
